,id,brand,price,start_time,start_day,end_time,end_day,trip_time,destination,hand_luggage,checked_baggage,crawl_date
9812,DAD0636,Vietnam Airlines,1.912.086 VND/khách,16:40,02 thg 5,18:05,02 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9813,DAD0669,Vietnam Airlines,1.933.240 VND/khách,18:40,02 thg 5,20:05,02 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9814,DAD0392,Vietnam Airlines,1.933.240 VND/khách,06:55,02 thg 5,08:25,02 thg 5,1h 30m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9815,DAD0586,Vietnam Airlines,2.033.964 VND/khách,15:10,02 thg 5,16:35,02 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9816,DAD0613,Vietnam Airlines,2.033.964 VND/khách,16:00,02 thg 5,17:25,02 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9817,DAD0563,Vietnam Airlines,2.033.964 VND/khách,13:20,02 thg 5,14:50,02 thg 5,1h 30m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9818,DAD0532,Vietnam Airlines,2.037.960 VND/khách,12:15,02 thg 5,13:40,02 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9819,DAD0433,Vietnam Airlines,2.104.933 VND/khách,08:35,02 thg 5,10:00,02 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9820,DAD0436,Vietnam Airlines,2.104.933 VND/khách,09:05,02 thg 5,10:30,02 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9821,DAD0461,Vietnam Airlines,2.193.804 VND/khách,09:10,02 thg 5,10:25,02 thg 5,1h 15m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9822,DAD0413,Vietnam Airlines,2.193.804 VND/khách,08:00,02 thg 5,09:25,02 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9823,DAD0475,Vietnam Airlines,2.407.590 VND/khách,10:00,02 thg 5,11:25,02 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9824,DAD0501,Vietnam Airlines,2.472.525 VND/khách,11:00,02 thg 5,12:25,02 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9825,DAD0003,Bamboo Airways,1.425.453 VND/khách,06:30,03 thg 5,07:55,03 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9826,DAD0325,VietJet Air,1.315.703 VND/khách,21:15,03 thg 5,22:35,03 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9827,DAD0360,VietJet Air,1.315.703 VND/khách,22:45,03 thg 5,00:05,04 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9828,DAD0338,VietJet Air,1.315.703 VND/khách,21:25,03 thg 5,22:50,03 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9829,DAD0311,VietJet Air,1.428.057 VND/khách,20:10,03 thg 5,21:30,03 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9830,DAD0039,VietJet Air,1.442.385 VND/khách,05:00,03 thg 5,06:20,03 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9831,DAD0059,VietJet Air,1.442.385 VND/khách,05:30,03 thg 5,06:50,03 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9832,DAD0072,VietJet Air,1.442.385 VND/khách,06:50,03 thg 5,08:10,03 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9833,DAD0266,VietJet Air,1.442.385 VND/khách,17:55,03 thg 5,19:15,03 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9834,DAD0289,VietJet Air,1.442.385 VND/khách,19:15,03 thg 5,20:35,03 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9835,DAD0015,Bamboo Airways,1.588.650 VND/khách,09:05,03 thg 5,10:30,03 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9836,DAD0179,VietJet Air,1.613.955 VND/khách,13:35,03 thg 5,14:50,03 thg 5,1h 15m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9837,DAD0230,VietJet Air,1.613.955 VND/khách,16:15,03 thg 5,17:35,03 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9838,DAD0251,VietJet Air,1.613.955 VND/khách,17:35,03 thg 5,18:55,03 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9839,DAD0113,VietJet Air,1.613.955 VND/khách,10:25,03 thg 5,11:50,03 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9840,DAD0201,VietJet Air,1.613.955 VND/khách,14:10,03 thg 5,15:35,03 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9841,DAD0763,Vietravel Airlines,1.658.843 VND/khách,21:05,03 thg 5,22:25,03 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9842,DAD0752,Vietnam Airlines,1.678.959 VND/khách,21:15,03 thg 5,22:40,03 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9843,DAD0091,VietJet Air,1.705.778 VND/khách,09:35,03 thg 5,10:55,03 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9844,DAD0143,VietJet Air,1.726.673 VND/khách,12:30,03 thg 5,13:50,03 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9845,DAD0375,Vietnam Airlines,1.816.333 VND/khách,05:45,03 thg 5,07:10,03 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9846,DAD0523,Vietnam Airlines,2.033.964 VND/khách,11:35,03 thg 5,13:00,03 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9847,DAD0552,Vietnam Airlines,2.033.964 VND/khách,12:20,03 thg 5,13:45,03 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9848,DAD0637,Vietnam Airlines,2.033.964 VND/khách,16:40,03 thg 5,18:05,03 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9849,DAD0670,Vietnam Airlines,2.033.964 VND/khách,18:40,03 thg 5,20:05,03 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9850,DAD0692,Vietnam Airlines,2.033.964 VND/khách,19:15,03 thg 5,20:40,03 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9851,DAD0438,Vietnam Airlines,2.034.963 VND/khách,09:05,03 thg 5,10:30,03 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9852,DAD0437,Vietnam Airlines,2.193.804 VND/khách,09:05,03 thg 5,10:25,03 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9853,DAD0476,Vietnam Airlines,2.193.804 VND/khách,10:00,03 thg 5,11:25,03 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9854,DAD0614,Vietnam Airlines,2.193.804 VND/khách,16:00,03 thg 5,17:25,03 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9855,DAD0725,Vietnam Airlines,2.193.804 VND/khách,20:45,03 thg 5,22:10,03 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9856,DAD0393,Vietnam Airlines,2.193.804 VND/khách,06:55,03 thg 5,08:25,03 thg 5,1h 30m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9857,DAD0564,Vietnam Airlines,2.193.804 VND/khách,13:20,03 thg 5,14:50,03 thg 5,1h 30m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9858,DAD0533,Vietnam Airlines,2.196.801 VND/khách,12:15,03 thg 5,13:40,03 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9859,DAD0502,Vietnam Airlines,2.339.658 VND/khách,11:00,03 thg 5,12:25,03 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9860,DAD0414,Vietnam Airlines,2.355.642 VND/khách,08:00,03 thg 5,09:25,03 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9861,DAD0587,Vietnam Airlines,2.355.642 VND/khách,15:10,03 thg 5,16:35,03 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9862,DAD0016,Bamboo Airways,1.588.650 VND/khách,09:05,04 thg 5,10:30,04 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9863,DAD0073,VietJet Air,1.284.780 VND/khách,06:50,04 thg 5,08:10,04 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9864,DAD0326,VietJet Air,1.284.780 VND/khách,21:15,04 thg 5,22:35,04 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9865,DAD0361,VietJet Air,1.284.780 VND/khách,22:45,04 thg 5,00:05,05 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9866,DAD0339,VietJet Air,1.284.780 VND/khách,21:25,04 thg 5,22:50,04 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9867,DAD0764,Vietravel Airlines,1.419.443 VND/khách,21:05,04 thg 5,22:25,04 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9868,DAD0040,VietJet Air,1.437.398 VND/khách,05:00,04 thg 5,06:20,04 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9869,DAD0290,VietJet Air,1.437.398 VND/khách,19:15,04 thg 5,20:35,04 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9870,DAD0267,VietJet Air,1.439.393 VND/khách,17:55,04 thg 5,19:15,04 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9871,DAD0252,VietJet Air,1.442.385 VND/khách,17:35,04 thg 5,18:55,04 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9872,DAD0722,Vietnam Airlines,1.545.859 VND/khách,20:20,04 thg 5,21:45,04 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9873,DAD0753,Vietnam Airlines,1.545.859 VND/khách,21:15,04 thg 5,22:40,04 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9875,DAD0180,VietJet Air,1.612.958 VND/khách,13:35,04 thg 5,14:50,04 thg 5,1h 15m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9876,DAD0144,VietJet Air,1.612.958 VND/khách,12:30,04 thg 5,13:50,04 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9877,DAD0164,VietJet Air,1.612.958 VND/khách,13:00,04 thg 5,14:20,04 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9878,DAD0231,VietJet Air,1.612.958 VND/khách,16:15,04 thg 5,17:35,04 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9879,DAD0114,VietJet Air,1.612.958 VND/khách,10:25,04 thg 5,11:50,04 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9880,DAD0202,VietJet Air,1.612.958 VND/khách,14:10,04 thg 5,15:35,04 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9881,DAD0092,VietJet Air,1.613.955 VND/khách,09:35,04 thg 5,10:55,04 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9882,DAD0714,Vietnam Airlines,1.681.096 VND/khách,19:35,04 thg 5,21:05,04 thg 5,1h 30m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9883,DAD0534,Vietnam Airlines,1.880.118 VND/khách,12:15,04 thg 5,13:40,04 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9884,DAD0615,Vietnam Airlines,1.895.103 VND/khách,16:00,04 thg 5,17:25,04 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9885,DAD0609,Vietnam Airlines,1.933.240 VND/khách,15:40,04 thg 5,17:05,04 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9886,DAD0693,Vietnam Airlines,1.933.240 VND/khách,19:15,04 thg 5,20:40,04 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9887,DAD0376,Vietnam Airlines,2.033.964 VND/khách,05:45,04 thg 5,07:10,04 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9888,DAD0503,Vietnam Airlines,2.033.964 VND/khách,11:00,04 thg 5,12:25,04 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9889,DAD0638,Vietnam Airlines,2.033.964 VND/khách,16:40,04 thg 5,18:05,04 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9890,DAD0671,Vietnam Airlines,2.033.964 VND/khách,18:40,04 thg 5,20:05,04 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9891,DAD0394,Vietnam Airlines,2.033.964 VND/khách,06:55,04 thg 5,08:25,04 thg 5,1h 30m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9892,DAD0477,Vietnam Airlines,2.193.804 VND/khách,10:00,04 thg 5,11:25,04 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9893,DAD0580,Vietnam Airlines,2.193.804 VND/khách,13:25,04 thg 5,14:50,04 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9894,DAD0726,Vietnam Airlines,2.193.804 VND/khách,20:45,04 thg 5,22:10,04 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9895,DAD0439,Vietnam Airlines,2.339.658 VND/khách,09:05,04 thg 5,10:30,04 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9896,DAD0004,Bamboo Airways,2.404.634 VND/khách,06:30,04 thg 5,07:55,04 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 20 kg,24-04-2025
9897,DAD0462,Vietnam Airlines,2.472.525 VND/khách,09:10,04 thg 5,10:25,04 thg 5,1h 15m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9898,DAD0415,Vietnam Airlines,2.525.472 VND/khách,08:00,04 thg 5,09:25,04 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9899,DAD0017,Bamboo Airways,1.588.650 VND/khách,09:05,05 thg 5,10:30,05 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9900,DAD0312,VietJet Air,1.159.095 VND/khách,20:10,05 thg 5,21:30,05 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9901,DAD0327,VietJet Air,1.159.095 VND/khách,21:15,05 thg 5,22:35,05 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9902,DAD0362,VietJet Air,1.159.095 VND/khách,22:45,05 thg 5,00:05,06 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9903,DAD0340,VietJet Air,1.159.095 VND/khách,21:25,05 thg 5,22:50,05 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9904,DAD0765,Vietravel Airlines,1.177.050 VND/khách,21:05,05 thg 5,22:25,05 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9905,DAD0041,VietJet Air,1.285.778 VND/khách,05:00,05 thg 5,06:20,05 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9906,DAD0253,VietJet Air,1.285.778 VND/khách,17:35,05 thg 5,18:55,05 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9907,DAD0268,VietJet Air,1.285.778 VND/khách,17:55,05 thg 5,19:15,05 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9908,DAD0291,VietJet Air,1.285.778 VND/khách,19:15,05 thg 5,20:35,05 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9909,DAD0060,VietJet Air,1.286.775 VND/khách,05:30,05 thg 5,06:50,05 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9910,DAD0747,Vietnam Airlines,1.423.106 VND/khách,21:10,05 thg 5,22:35,05 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9911,DAD0719,Vietnam Airlines,1.423.106 VND/khách,19:45,05 thg 5,21:15,05 thg 5,1h 30m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9912,DAD0074,VietJet Air,1.438.395 VND/khách,06:50,05 thg 5,08:10,05 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9913,DAD0232,VietJet Air,1.438.395 VND/khách,16:15,05 thg 5,17:35,05 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9914,DAD0203,VietJet Air,1.438.395 VND/khách,14:10,05 thg 5,15:35,05 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9915,DAD0181,VietJet Air,1.440.390 VND/khách,13:35,05 thg 5,14:50,05 thg 5,1h 15m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9916,DAD0727,Vietnam Airlines,1.545.859 VND/khách,20:45,05 thg 5,22:10,05 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9918,DAD0093,VietJet Air,1.613.955 VND/khách,09:35,05 thg 5,10:55,05 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9919,DAD0145,VietJet Air,1.613.955 VND/khách,12:30,05 thg 5,13:50,05 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9920,DAD0165,VietJet Air,1.613.955 VND/khách,13:00,05 thg 5,14:20,05 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9921,DAD0115,VietJet Air,1.613.955 VND/khách,10:25,05 thg 5,11:50,05 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,24-04-2025
9922,DAD0377,Vietnam Airlines,1.681.096 VND/khách,05:45,05 thg 5,07:10,05 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9923,DAD0639,Vietnam Airlines,1.816.333 VND/khách,16:40,05 thg 5,18:05,05 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9924,DAD0658,Vietnam Airlines,1.816.333 VND/khách,17:00,05 thg 5,18:25,05 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9925,DAD0672,Vietnam Airlines,1.816.333 VND/khách,18:40,05 thg 5,20:05,05 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9926,DAD0694,Vietnam Airlines,1.816.333 VND/khách,19:15,05 thg 5,20:40,05 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
9927,DAD0395,Vietnam Airlines,1.816.333 VND/khách,06:55,05 thg 5,08:25,05 thg 5,1h 30m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,24-04-2025
