,brand,price,start_time,start_day,end_day,end_time,trip_time,take_place,hand_luggage,checked_baggage,crawl_date,source_file,destination,id
2236,Bamboo Airways,1944425,16:30,2025-04-30,2025-04-30,17:30,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,20,2025-04-15,planetrip_SGN.PQC&dt=30-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0014
2237,VietJet Air,3711487,17:10,2025-04-30,2025-04-30,18:15,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-15,planetrip_SGN.PQC&dt=30-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0151
2239,Vietnam Airlines,2000250,05:10,2025-05-01,2025-05-01,06:10,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-16,planetrip_SGN.PQC&dt=01-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0161
2240,Vietravel Airlines,1939350,17:25,2025-05-01,2025-05-01,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-16,planetrip_SGN.PQC&dt=01-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0322
2241,VietJet Air,1946434,05:55,2025-05-01,2025-05-01,06:55,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-16,planetrip_SGN.PQC&dt=01-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0016
2242,VietJet Air,1946434,17:10,2025-05-01,2025-05-01,18:15,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-16,planetrip_SGN.PQC&dt=01-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0131
2243,VietJet Air,1946434,17:40,2025-05-01,2025-05-01,18:45,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-16,planetrip_SGN.PQC&dt=01-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0154
2244,Vietnam Airlines,2000250,05:25,2025-05-01,2025-05-01,06:20,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-16,planetrip_SGN.PQC&dt=01-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0166
2245,Vietnam Airlines,2000250,20:20,2025-05-01,2025-05-01,21:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-16,planetrip_SGN.PQC&dt=01-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0304
2252,Vietnam Airlines,2000250,05:40,2025-05-02,2025-05-02,06:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-16,planetrip_SGN.PQC&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0182
2253,Vietnam Airlines,1594950,05:25,2025-05-02,2025-05-02,06:20,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-16,planetrip_SGN.PQC&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0167
2254,Bamboo Airways,1616425,16:30,2025-05-02,2025-05-02,17:30,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-16,planetrip_SGN.PQC&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0002
2255,Vietravel Airlines,1778322,17:25,2025-05-02,2025-05-02,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-16,planetrip_SGN.PQC&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0323
2256,VietJet Air,1828650,14:05,2025-05-02,2025-05-02,15:05,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-16,planetrip_SGN.PQC&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0088
2257,VietJet Air,1946434,05:55,2025-05-02,2025-05-02,06:55,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-16,planetrip_SGN.PQC&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0017
2258,VietJet Air,1946434,15:40,2025-05-02,2025-05-02,16:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-16,planetrip_SGN.PQC&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0109
2259,VietJet Air,1946434,17:10,2025-05-02,2025-05-02,18:15,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-16,planetrip_SGN.PQC&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0132
2260,VietJet Air,1952405,09:20,2025-05-02,2025-05-02,10:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-16,planetrip_SGN.PQC&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0042
2261,Vietnam Airlines,2000250,05:40,2025-05-02,2025-05-02,06:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-16,planetrip_SGN.PQC&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0182
2262,Vietnam Airlines,2000250,10:25,2025-05-02,2025-05-02,11:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-16,planetrip_SGN.PQC&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0226
2263,Vietnam Airlines,2000250,13:00,2025-05-02,2025-05-02,14:00,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-16,planetrip_SGN.PQC&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0248
2264,Vietnam Airlines,2000250,20:20,2025-05-02,2025-05-02,21:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-16,planetrip_SGN.PQC&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0305
2265,Vietnam Airlines,2000250,15:05,2025-05-02,2025-05-02,16:10,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-16,planetrip_SGN.PQC&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0269
2268,Vietnam Airlines,1493100,05:40,2025-05-03,2025-05-03,06:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-16,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0183
2269,Bamboo Airways,1018850,16:30,2025-05-03,2025-05-03,17:30,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-16,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0003
2270,Vietnam Airlines,1266300,05:25,2025-05-03,2025-05-03,06:20,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-16,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0168
2271,Vietravel Airlines,1426782,17:25,2025-05-03,2025-05-03,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-16,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0324
2272,Vietnam Airlines,1594950,20:20,2025-05-03,2025-05-03,21:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-16,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0306
2273,VietJet Air,1740176,14:05,2025-05-03,2025-05-03,15:05,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-16,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0089
2274,VietJet Air,1740176,08:25,2025-05-03,2025-05-03,09:30,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-16,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0037
2275,Vietnam Airlines,1787100,08:10,2025-05-03,2025-05-03,08:55,45m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-16,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0204
2276,Vietnam Airlines,1787100,15:05,2025-05-03,2025-05-03,16:10,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-16,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0270
2277,VietJet Air,1858231,09:20,2025-05-03,2025-05-03,10:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-16,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0043
2278,VietJet Air,1858231,11:35,2025-05-03,2025-05-03,12:35,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-16,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0067
2279,VietJet Air,1858231,15:40,2025-05-03,2025-05-03,16:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-16,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0110
2280,Vietnam Airlines,1935150,13:05,2025-05-03,2025-05-03,14:00,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-16,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0252
2281,Vietnam Airlines,1935150,10:25,2025-05-03,2025-05-03,11:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-16,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0227
2282,VietJet Air,1946434,05:55,2025-05-03,2025-05-03,06:55,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-16,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0018
2283,VietJet Air,1946434,17:10,2025-05-03,2025-05-03,18:15,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-16,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0133
2286,Vietnam Airlines,1266300,05:40,2025-05-04,2025-05-04,06:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-16,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0184
2287,Vietravel Airlines,837102,17:25,2025-05-04,2025-05-04,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-16,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0325
2288,VietJet Air,839148,17:10,2025-05-04,2025-05-04,18:15,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-16,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0134
2289,Bamboo Airways,874325,16:30,2025-05-04,2025-05-04,17:30,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-16,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0004
2290,VietJet Air,1069019,15:40,2025-05-04,2025-05-04,16:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-16,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0111
2291,Vietnam Airlines,1084650,05:25,2025-05-04,2025-05-04,06:20,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-16,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0169
2292,VietJet Air,1180561,11:35,2025-05-04,2025-05-04,12:35,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-16,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0068
2293,VietJet Air,1180561,14:05,2025-05-04,2025-05-04,15:05,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-16,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0090
2294,Vietnam Airlines,1266300,05:40,2025-05-04,2025-05-04,06:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-16,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0184
2295,Vietnam Airlines,1266300,20:20,2025-05-04,2025-05-04,21:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-16,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0307
2296,VietJet Air,1327929,09:20,2025-05-04,2025-05-04,10:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-16,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0044
2297,Vietnam Airlines,1379700,15:05,2025-05-04,2025-05-04,16:10,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-16,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0271
2298,Vietnam Airlines,1493100,08:10,2025-05-04,2025-05-04,08:55,45m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-16,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0205
2299,Vietnam Airlines,1594950,13:05,2025-05-04,2025-05-04,14:00,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-16,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0253
2300,Vietnam Airlines,1594950,10:25,2025-05-04,2025-05-04,11:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-16,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0228
2301,VietJet Air,1946434,05:55,2025-05-04,2025-05-04,06:55,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-16,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0019
2304,Vietnam Airlines,1379700,05:40,2025-05-05,2025-05-05,06:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-16,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0185
2305,Vietravel Airlines,769062,17:25,2025-05-05,2025-05-05,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-16,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0326
2306,Vietnam Airlines,823200,05:25,2025-05-05,2025-05-05,06:20,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,0,2025-04-16,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0170
2307,VietJet Air,839148,15:40,2025-05-05,2025-05-05,16:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-16,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0112
2308,Bamboo Airways,874325,16:30,2025-05-05,2025-05-05,17:30,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-16,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0005
2309,VietJet Air,1180561,11:35,2025-05-05,2025-05-05,12:35,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-16,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0069
2310,VietJet Air,1180561,14:05,2025-05-05,2025-05-05,15:05,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-16,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0091
2311,VietJet Air,1327929,09:20,2025-05-05,2025-05-05,10:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-16,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0045
2312,Vietnam Airlines,1379700,05:40,2025-05-05,2025-05-05,06:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-16,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0185
2313,Vietnam Airlines,1379700,20:20,2025-05-05,2025-05-05,21:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-16,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0308
2314,Vietnam Airlines,1493100,13:05,2025-05-05,2025-05-05,14:00,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-16,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0254
2315,Vietnam Airlines,1493100,15:05,2025-05-05,2025-05-05,16:10,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-16,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0272
2316,Vietnam Airlines,1696800,08:10,2025-05-05,2025-05-05,08:55,45m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-16,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0206
2317,Vietnam Airlines,1787100,10:25,2025-05-05,2025-05-05,11:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-16,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0229
2318,VietJet Air,1946434,05:55,2025-05-05,2025-05-05,06:55,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-16,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0020
2319,VietJet Air,1946434,17:10,2025-05-05,2025-05-05,18:15,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-16,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0135
2322,Vietnam Airlines,1379700,05:40,2025-05-06,2025-05-06,06:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-16,planetrip_SGN.PQC&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0186
2323,Vietravel Airlines,769062,17:25,2025-05-06,2025-05-06,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-16,planetrip_SGN.PQC&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0327
2324,VietJet Air,839148,15:40,2025-05-06,2025-05-06,16:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-16,planetrip_SGN.PQC&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0113
2325,VietJet Air,1180561,09:20,2025-05-06,2025-05-06,10:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-16,planetrip_SGN.PQC&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0046
2326,VietJet Air,1180561,11:35,2025-05-06,2025-05-06,12:35,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-16,planetrip_SGN.PQC&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0070
2327,VietJet Air,1180561,14:05,2025-05-06,2025-05-06,15:05,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-16,planetrip_SGN.PQC&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0092
2328,Vietnam Airlines,1594950,08:10,2025-05-06,2025-05-06,08:55,45m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-16,planetrip_SGN.PQC&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0207
2329,Vietnam Airlines,1594950,13:05,2025-05-06,2025-05-06,14:00,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-16,planetrip_SGN.PQC&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0255
2330,Vietnam Airlines,1594950,15:05,2025-05-06,2025-05-06,16:10,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-16,planetrip_SGN.PQC&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0273
2331,Vietnam Airlines,1787100,10:25,2025-05-06,2025-05-06,11:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-16,planetrip_SGN.PQC&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0230
2332,VietJet Air,1946434,05:55,2025-05-06,2025-05-06,06:55,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-16,planetrip_SGN.PQC&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0021
2333,VietJet Air,1946434,17:10,2025-05-06,2025-05-06,18:15,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-16,planetrip_SGN.PQC&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0136
2336,Vietnam Airlines,1273725,05:40,2025-04-21,2025-04-21,06:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-16,planetrip_SGN.PQC&dt=21-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0192
2337,Vietravel Airlines,759098,17:25,2025-04-21,2025-04-21,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-16,planetrip_SGN.PQC&dt=21-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0333
2338,Bamboo Airways,869953,16:30,2025-04-21,2025-04-21,17:30,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-16,planetrip_SGN.PQC&dt=21-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0009
2339,VietJet Air,1049000,17:10,2025-04-21,2025-04-21,18:15,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-16,planetrip_SGN.PQC&dt=21-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0142
2340,VietJet Air,1053000,15:40,2025-04-21,2025-04-21,16:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-16,planetrip_SGN.PQC&dt=21-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0119
2341,VietJet Air,1167000,05:55,2025-04-21,2025-04-21,06:55,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-16,planetrip_SGN.PQC&dt=21-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0027
2342,VietJet Air,1301000,11:35,2025-04-21,2025-04-21,12:35,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-16,planetrip_SGN.PQC&dt=21-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0076
2343,VietJet Air,1301000,14:05,2025-04-21,2025-04-21,15:05,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-16,planetrip_SGN.PQC&dt=21-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0098
2344,VietJet Air,1604000,09:20,2025-04-21,2025-04-21,10:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-16,planetrip_SGN.PQC&dt=21-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0052
2345,Vietnam Airlines,1665333,08:10,2025-04-21,2025-04-21,08:55,45m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-16,planetrip_SGN.PQC&dt=21-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0213
